// **************************************************************
// this section is to force including all the printable ASCII characters into the fontmap
// ### ASCII printable characters (32-127) ###
// !"#$%&'()*+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\]^_`abcdefghijklmnopqrstuvwxyz{|}~
// ### ASCII extended characters (128-255) ###
// ¡¢£¤¥¦§¨©ª«¬	®¯°±²³´µ¶·¸¹º»¼½¾¿ÀÁÂÃÄÅÆÇÈÉÊËÌÍÎÏÐÑÒÓÔÕÖ×ØÙÚÛÜÝÞßàáâãäåæçèéêëìíîïðñòóôõö÷øùúûüýþÿ
// **************************************************************

//
//  **************************************************************
//  ***   Strings from Game/en/language.dll                    ***
//  **************************************************************
//

98 "1"
44709	"Ihre Späher berichten:\n\n- Die Jungfrau Johanna (blau) hat das französische Heerlager von Vaucouleurs erreicht, wo sich mehrere Männer bereiterklärten, sie sicher nach Chinon (orange) zu geleiten.\n\n- Die Straße nach Chinon ist gefährlich und sowohl englische Soldaten als auch Banditen durchstreifen das Gebiet. Allerdings gibt es auch viele Franzosen, die bereit sind, der Jungfrau Johanna auf ihrem Weg zu helfen."
44710	"<YELLOW>Späher: Die Burgunder rotten sich im Norden zusammen. Nehmen wir lieber einen anderen Weg."
44711	"<BLUE>De Metz: Die Brücke ist nicht mehr. Die Engländer müssen sie zerstört haben. Wir müssen einen anderen Weg nach Chinon finden."
44712	"<BLUE>De Metz: Ein burgundisches Lager! Ohne Belagerungswaffen können wir diesen Wall nicht durchbrechen."
44713	"<BLUE>Schwertkämpfer: Sammelt Euch, Männer - wir folgen Johanna von Orléans! Den Rammbock nehmen wir mit. Er könnte uns noch nützlich sein."
44714	"<BLUE>De Metz: Ein Hinterhalt! Burgundische Soldaten überall! Schnell, nach Westen zum Fluss, wo wir diesem Angriff entfliehen können!"
44715	"<BLUE>Bertrand: Chinon! Wir haben es geschafft."
44716	"<BLUE>Französischer Soldat: Das Château des Dauphins!"
44717	"<ORANGE>Höfling: Der Dauphin empfängt Euch jetzt."
44718	"<BLUE>Französischer Soldat: Mon dieu! Wir haben Bertrand verloren!"
44719	"<BLUE>Schwertkämpfer: Seid Ihr wahnsinnig? Jenseits dieser Brücke warten eine burgundische Burg und viele Männer! Macht sofort kehrt!"
44720	"<BLUE>Bertrand: Mmmm … Wildbret."
44721	"<BLUE>Bertrand: Wir benötigen eine Mange oder einen Rammbock, um diese Wälle zu durchbrechen."
44722	"<BLUE>Französischer Soldat: De Metz hat sein Leben gegeben für Frankreich!"
44723	"<BLUE>Französischer Soldat: Johanna ist gefallen! Ein schwarzer Tag!"
44724	"<BLUE>De Metz: Eine weitere herbe Niederlage für Frankreich. Ich hoffe wirklich, Ihr könnt das Blatt noch wenden, Johanna von Orléans."
44725	"<YELLOW>Speerkämpfer: Nehmt Euch auf Eurem Weg in Acht. Unser Feind, England, führt seine Truppen durch das Gebiet und sein Verbündeter Burgund ist überall. Es ist Vorsicht geboten."
44726	"<BLUE>De Metz: Vorsicht! Vor uns tobt ein Kampf! Bleibt zurück, wenn Ihr nicht ins Kreuzfeuer geraten wollt!"
44727	"<BLUE>De Metz: Ich bin Jean de Metz und werde Euch mit meinem Leben schützen."
44728	"<BLUE>Bertrand: Bonjour, Johanna. Mein Kamerad und ich werden Euch zum Château des Dauphins geleiten, und wenn es uns das Leben kostet."
44729	"<BLUE>Schwertkämpfer: Ihr seid Johanna von Orléans … Ich habe von Euch gehört und ich glaube Euren Worten. Wir werden Euch nach Chinon folgen!"
44730	"<BLUE>Armbrustschütze: Halt! Womöglich könntet Ihr auf Eurer Reise ein paar Schützen gebrauchen."
44731	"<PURPLE>Burgundischer Soldat: Ihr Franzosen wisst nicht, wann Ihr aufgeben solltet!"
44732	"<BLUE>Bertrand: Wegelagerer, die hilflose Reisende ausrauben. Was ist nur aus unserer Heimat geworden?"
44733	"<BLUE>Armbrustschütze: Ihr wollt das französische Heer anführen? Eine solche Zuversicht habe ich seit Beginn des Kriegs nicht mehr gesehen. Nun gut. Diese sechs Soldaten folgen Euch, Jungfrau Johanna."
44734	"<PURPLE>Burgunder: Da kommen sie! Zu den Waffen!"
44735	"+ Johanna muss überleben."
44736	"+ Begleiten Sie Johanna vom Lager bei Vaucouleurs zum Château von Chinon."
44737	"+ Johanna muss überleben."
44738	"+ Begleiten Sie Johanna nach Chinon."

//
// Joan 2
//

44800	"Französisches Heer"
44801	"Burgund"
44802	"Nördliche Engländer"
44803	"Orléans"
44804	"Blois"
44805	"Chinon"
44806	"Südliche Engländer"
44808	"1. Die französische Armee ist auf die Ritterzeit und eine Bevölkerung von 125 beschränkt.\n\n2. Kommen Sie schnell nach Orléans, bevor die Engländer zu großen Schaden anrichten können. Vorsicht vor den englischen Streitkräften südlich des Flusses, doch versäumen Sie nicht, mit Ihrem Heer in Blois zusammenzutreffen.\n\n3. Sobald der Nachschub in Orléans eintrifft, können Sie Ihre Streitkräfte aufbauen. Fränkische Ritter machen mit englischen Langbögen und Belagerungswaffen kurzen Prozess. Fränkische Burgen sind nicht teuer und bieten eine ausgezeichnete Verteidigung.\n\n4. Nutzen Sie den Marktplatz, um Rohstoffe zu handeln, bis Sie sich aus der Stadt herauswagen können.\n\n5. Die englischen Burgen sind mit großen Garnisonen bestückt. Am besten versammeln Sie eine große Streitmacht, bevor Sie versuchen sie zu stürmen.\n\n6. Die Äcker und Felder von Orléans befinden sich westlich der Stadt, liegen aber außerhalb der Stadtmauern und sind ungeschützt."
44809	"Ihre Späher berichten:\n\n- Johanna und ihre Begleiter (blau) sind auf dem Weg nach Orléans. In Blois (türkis) erwarten sie Verstärkung und Vorräte. Die Armee soll schließlich die Stadt Orléans (grau) auf der anderen Flussseite erreichen und die englische Belagerung der Stadt durchbrechen.\n\n- Die Engländer haben ihre Armee geteilt und umzingeln Orléans von beiden Seiten, wo sie mehrere Burgen besetzt halten. Im Norden befindet sich die nordenglische Armee (rot) und im Süden die südenglische Armee (orange). Um ihre Burgen zu zerstören, benötigen Sie Belagerungsgeräte.\n\n- Die Burgunder besitzen ein Lager gen Osten. Sie stellen am Anfang keine große Bedrohung dar, doch sich selbst überlassen werden sie schnell eine stattliche Infanterie aufstellen."
44810	"<GREY>Einwohner von Orléans: Hurra! Johanna von Orléans hat uns Vorräte gebracht! Nun können wir die Kraft aufbringen, eine englische Burg niederzureißen."
44811	"<BLUE>Alençon: Diese burgundische Meute wird uns nicht aufhalten!"
44812	"<GREY>Einwohner von Orléans: Die Jungfrau Johanna ist gekommen! Wir sind gerettet!"
44813	"<BLUE>Französischer Soldat: Auf nach Orléans! Wir müssen diese Vorräte an den Engländern vorbeischaffen."
44814	"<BLUE>Alençon: Ich bin der Herzog von Alençon, Johanna. Ich werde an Eurer Seite nach Orléans reiten."
44815	"<BLUE>Französischer Soldat: Die Kathedrale wurde zerstört!"
44816	"<YELLOW>Französischer Mönch: Bonne chance, Johanna!"
44817	"<BLUE>Französischer Soldat: Der Herzog von Alençon ist in der Schlacht gefallen!"
44818	"<BLUE>Französischer Soldat: Weinet, denn wir haben Johanna verloren!"
44819	"<BLUE>Französischer Soldat: Unsere Mission ist gescheitert! Orléans wird die benötigten Vorräte nicht bekommen."
44820	"<RED>Engländer: In unserer unermesslichen Großzügigkeit gestatten wir Euch, in Orléans zu bleiben. Aber Frankreich gehört nun England, vergesst das nicht."
44821	"<ORANGE>Engländer: Kann es sein, dass die Franzosen endlich das Kämpfen erlernt haben?"
44822	"<GREY>Einwohner von Orléans: Unsere Stadt braucht Hilfe! Die Engländer kommen!"
44823	"<GREY>Einwohner von Orléans: Die Engländer zerstören unsere Türme! Rettet Orléans!"
44824	"<AQUA>Französischer Soldat: Willkommen in Blois, Johanna von Orléans. Die französische Armee untersteht Eurem Befehl!"
44825	"+ Johanna muss überleben."
44826	"+ Die Kathedrale von Orléans darf nicht fallen."
44827	"+ Begleiten Sie Johanna nach Blois, damit sie das Kommando über das französische Heer übernehmen kann."
44828	"+ Bringen Sie Johanna zum Dorfzentrum von Orléans."
44829	"+ Bringen Sie 6 Marktkarren mit Vorräten zum Dorfzentrum von Orléans."
44830	"+ Veranlassen Sie die Engländer zum Rückzug, indem Sie eine ihrer Burgen zerstören."
44831	"+ Johanna muss überleben."
44832	"+ Beschützen Sie die Kathedrale."
44833	"+ Begleiten Sie Johanna nach Blois."
44834	"+ Begleiten Sie Johanna nach Orléans."
44835	"+ <TradeCarts>/6 Karren abgeliefert."
44836	"+ Zerstören Sie eine englische Burg."

//
// Joan 3
//

44900	"Französisches Heer"
44901	"Burgund"
44902	"Engländer"
44903	"Fastolfs Heer"
44908	"1. Das französische Heer ist immer noch auf die Ritterzeit und ein Bevölkerungslimit von 125 beschränkt.\n\n2. Stellen Sie sicher, dass Sie über ausreichend Belagerungswaffen verfügen, ehe Sie die englischen Burgen angreifen.\n\n3. Das Gebiet im Osten jenseits des Flusses verfügt über reichlich Rohstoffe, mit denen Sie Ihren Stützpunkt aufbauen können."
44909	"Ihre Späher berichten:\n\nDas französische Heer unter Johanna von Orléans (blau) hat die Loire erreicht und will die Region den Engländern entreißen.\n\n- Die Engländer (rot) verfügen über viele Burgen im Loiretal. Auch wenn sie nicht besonders aggressiv vorgehen, sind ihre Streitkräfte nicht zu unterschätzen.\n\n- Die Burgunder (violett) sind dem Fluss am nächsten und werden schnell eine starke Infanterie aufstellen. Es wäre ratsam, sich ihnen schnell anzunehmen.\n\n- Das englische Heer (orange) soll unter dem Befehl von General Fastolf stehen. Nehmen Sie sich in Acht, denn er soll gerne und oft auf schwere Kavallerieeinheiten zurückgreifen."
44910	"<BLUE>Französischer Soldat: Mit diesen Schiffen können wir die Loire überqueren und uns gegen jedwede englischen Kriegsschiffe zur Wehr setzen."
44911	"<ORANGE>Fastolf: Es reicht! Ich kümmere mich um diese Johanna von Orléans."
44912	"<BLUE>Französischer Soldat: Zwei englische Burgen liegen in Schutt und Asche, es fehlt nur noch die eine!"
44913	"<BLUE>Französischer Soldat: Das ist die letzte Burg. Die Engländer werden das Loiretal wieder den Franzosen überlassen müssen. Ein weiterer Sieg für Johanna von Orléans!"
44914	"<BLUE>Französischer Soldat: La Hire wurde tödlich verwundet!"
44915	"<BLUE>Französischer Soldat: Wir haben Johanna verloren! Was soll nun aus Frankreich werden?"
44916	"<ORANGE>Fastolf: Mit Euch mach ich kurzen Prozess, Johanna!"
44917	"<BLUE>La Hire: Das Blut auf La Hires Schwert ist beinahe getrocknet."
44918	"<BLUE>La Hire: Keine englische Burg ist stärker als La Hire!"
44919	"<BLUE>La Hire: Nur zu, Ihr englischer Narr!"
44920	"<ORANGE>Fastolf: Ich sterbe für England!"
44921	"<RED>Engländer: Die Franzosen greifen unsere Burgen an!"
44922	"<BLUE>La Hire: La Hire wünscht, Blut zu vergießen."
44923	"<ORANGE>Fastolf: Ich denke, dieses Bauernmädchen sollte lieber ihre Schafe hüten."
44924	"<ORANGE>Fastolf: Mal sehen, was Eure Ritter den englischen Langbögen entgegensetzen können!"
44925	"<ORANGE>Fastolf: Ein Heer von Rammböcken. Wie originell."
44926	"+ Johanna muss überleben."
44927	"+ Zerstören Sie 3 von 4 englischen Burgen."
44928	"+ Johanna muss überleben."
44929	"+ <CastlesDestroyed>/3 englischen Burgen zerstört."

//
// Joan 4
//

45000	"Französisches Heer"
45001	"Troyes"
45002	"Chalons"
45003	"Reims"
45004	"Englische Wachen"
45008	"1. Die Franzosen können nun zur Imperialzeit voranschreiten, doch sie können noch immer kein Schießpulver herstellen. Ihr Bevölkerungslimit beträgt 125.\n\n2. Es mag eine gute Strategie sein, den Fluss unter Ihre Kontrolle zu bringen, aber verschwenden Sie Ihre Rohstoffe nicht für den Bau zu vieler Schiffe.\n\n3. Von den drei von den Engländern besetzten Städten ist Chalons die nächste. Dort früh ein Exempel zu statuieren, könnte Ihnen auf lange Sicht nutzen.\n\n4. Denken Sie an Ihre Ziele. Sie müssen die Städte nicht zerstören, sondern nur die Engländer zum Rückzug zwingen.\n\n5. Befestigen Sie die Ufer aller seichten Gewässer, um feindliche Angriffe zu verzögern."
45009	"Ihre Späher berichten:\n\n- Das französische Heer (blau) rückt zu einem französischen Lager im Westen vor, doch die Straße wird von englischen Wachmännern (rot) verteidigt. Johanna von Orléans muss das Lager erreichen, um Troyes, Chalons und - am allerwichtigsten - Reims zu befreien, damit Frankreich den Dauphin krönen kann. Die drei unter englischer Herrschaft befindlichen Städte Chalons (grün), Troyes (orange) und Reims (gelb) befinden sich auf der anderen Flussseite und werden gut verteidigt.\n\n- Die Engländer bei Chalons führen Ritter und Skorpione und im Ernstfall sogar Kriegsschiffe ins Feld. Ihre Stadt ist ungeschützt und kann schnell durch die Überquerung des seichten Gewässers erreicht werden.\n\n- Troyes ist ein wenig besser befestigt und verfügt über Stadtmauern und eine Burg, die die Furt zum Osten hin schützt. Allerdings ist die örtliche Garnison nicht auf einen Flankenangriff eingestellt. Sie wird Pikeniere und Ritter gegen die Franzosen ins Feld führen, aber auch Kriegsschiffe bauen, wenn ihr die Kontrolle über den Fluss zu entgleiten droht.\n\n- Reims ist eine von Mauern umgebene Stadt und wird von Burgen und Türmen geschützt. Die englische Garnison dort besteht aus Langbogenschützen, leichter Kavallerie, Rittern, Mangen und Triboken - eine wahre Herausforderung für die Franzosen. Zum Glück wird sie nicht zu früh einen Angriff wagen."
45010	"<BLUE>Französischer Soldat: Die Engländer wurden in Troyes geschlagen!"
45011	"<BLUE>Französischer Soldat: Chalons wurde befreit!"
45012	"<BLUE>Französischer Soldat: Reims wurde befreit!"
45013	"<BLUE>Französischer Soldat: Jetzt steht der Krönung des Dauphins nichts mehr im Wege!"
45014	"<BLUE>Französischer Soldat: Wir werden Johanna am Fluss begraben."
45015	"<YELLOW>Reims: Zu den Waffen! Die Franzosen wollen den Fluss überqueren!"
45016	"<GREEN>Chalons: Angriff!"
45017	"<RED>England: Johanna von Orléans greift unser Lager an!"
45018	"<YELLOW>Reims: Sie darf den Fluss nicht überqueren!"
45019	"<BLUE>Französischer Soldat: Wir wurden beauftragt, Euch bei der Errichtung Eures Lagers zu unterstützen."
45020	"+ Johanna muss überleben."
45021	"+ Reisen Sie nach Westen, um das französische Lager zu verstärken. Seien Sie auf dem Weg auf Widerstand gefasst."
45022	"+ Zerstören Sie das Dorfzentrum von Troyes."
45023	"+ Zerstören Sie das Dorfzentrum von Chalons."
45024	"+ Zerstören Sie das Dorfzentrum von Reims."
45025	"+ Johanna muss überleben."
45026	"+ Finden Sie das französische Lager."
45027	"+ Zerstören Sie das Dorfzentrum von Troyes."
45028	"+ Zerstören Sie das Dorfzentrum von Chalons."
45029	"+ Zerstören Sie das Dorfzentrum von Reims."

//
// Joan 5
//

45100	"Französisches Heer"
45101	"Burgund"
45102	"Engländer"
45103	"Compiègne"
45104	"Männer des Königs"
45108	"1. Versuchen Sie nicht, jede englische Einheit zu töten. Konzentrieren Sie sich auf Ihre Ziele.\n\n2. Beschützen Sie Ihre Belagerungswaffen. Ansonsten werden Türme zu einem großen Problem für Sie werden.\n\n3. Die Flüchtlinge können Ihre Belagerungswaffen reparieren, doch sie können keine Gebäude bauen.\n\n4. Ist der Gegner zu stark, sollten Sie die Flucht antreten!"
45109	"Ihre Späher berichten:\n\n- Das französische Heer unter der Führung von Johanna (blau) hat die Vororte von Paris (rot) erreicht. Die Stadt ist gewaltig und englische Soldaten sind überall. Zum Glück befinden sich Widerstandskämpfer innerhalb der Stadtmauern, die sich gegen die Engländer erheben werden, sobald sie das französische Heer erblicken. Zudem hat der französische König Verstärkung (gelb) versprochen, die mit dem Schiff eintreffen soll, sobald Johanna die Île de la Cité - eine Insel in der Seine - erreicht hat.\n\n- Compiègne (türkis) liegt östlich von Paris und ist die nächste verbündete Stadt. Wenn der Angriff fehlschlägt, ist dies der einzige Zufluchtsort im Gebiet."
45110	"<BLUE>Französischer Milizsoldat: Wir sind es leid, den Engländern die Stiefel zu lecken. Wir werden Euch folgen, Johanna von Orléans!"
45111	"<BLUE>Französischer Soldat: Wir sollten warten. Die Verstärkung des Königs wird jeden Moment eintreffen."
45112	"<BLUE>Französischer Soldat: Wo bleibt diese verfluchte Verstärkung?"
45113	"<BLUE>Französischer Soldat: Verrat! Die heimtückischen Berater des Königs wollen Johanna gedemütigt sehen … oder noch schlimmer! Wir sind auf uns allein gestellt! Schnell, nach Compiègne!"
45114	"<BLUE>Französischer Soldat: Wir haben die Geflüchteten gerettet! Auf zur Brücke an der Seine zu unserem Rendezvous mit den Truppen des Königs!"
45115	"<PURPLE>Burgunder: Da ist sie! Diesmal kommt sie uns nicht davon!"
45116	"<BLUE>Französischer Soldat: Johanna, das ist der falsche Weg! Wir müssen zum Château von Compiègne!"
45117	"<AQUA>Compiègne: Ihr wart siegreich und habt unsere Bauern gerettet! Hoffen wir nur, dass auch Johanna das Schloss erreicht."
45118	"<BLUE>Französischer Soldat: Johanna ist in der Schlacht gefallen! Hätte uns doch nur der König geholfen! Welch Kummer!"
45119	"<YELLOW>Späher: Wir sind alle, die der König entbehren konnte."
45120	"<BLUE>Paladin: Paris liegt vor uns. Finden wir die Geflüchteten und bringen wir sie zu unserem Treffpunkt mit den Truppen des Königs."
45121	"<BLUE>Französischer Soldat: Burgund marschiert gegen uns! Ihr seid in der Unterzahl! Bringt die Geflüchteten in die Festung!"
45122	"+ Johanna muss überleben."
45123	"+ Sobald Sie die Flüchtlinge gefunden haben, stoßen Sie in Paris, gleich südlich der Brücke über den Fluss, zu den königlichen Verstärkungen."
45124	"+ Die fliehenden Dorfbewohner versuchen, in Paris der englischen Tyrannei zu entfliehen. Machen Sie mindestens 6 Flüchtlinge ausfindig."
45125	"+ Begleiten Sie Johanna zum Château de Compiègne (der viereckige Bereich zwischen den Flaggen)."
45126	"+ Begleiten Sie mindestens 6 Flüchtlinge zum Château de Compiègne (der viereckige Bereich zwischen den Flaggen)."
45127	"+ Johanna muss überleben."
45128	"+ Stoßen Sie zur königlichen Verstärkung in Paris."
45129	"+ <RefugeesLocated>/6 Flüchtlingen gefunden."
45130	"+ Begleiten Sie Johanna nach Compiègne."
45131	"+ <RefugeesEscorted>/6 Flüchtlingen nach Compiègne eskortiert."

//
// Joan 6
//

45200	"Französisches Heer"
45201	"Burgund"
45202	"Engländer"
45203	"Shrewsbury"
45208	"1. Das französische Heer ist auf eine Bevölkerung von 125 beschränkt.\n\n2. Der Großteil des Gebiets wird bereits besetzt. Sie müssen die Burgunder vertreiben, um eine Stadt zu bauen. Reißen Sie nicht alle feindlichen Wälle nieder - Sie können sie zu Ihrem eigenen Schutz gebrauchen.\n\n3. Langbogenschützen sind mächtig, aber Belagerungskanonen sind mächtiger!\n\n4. Sie können Belagerungskanonen und andere Belagerungswaffen in die passive Haltung beordern, falls sie Ihre eigenen Truppen verletzen."
45209	"Ihre Späher berichten:\n\n- Die Franzosen (blau) sammeln ihre Streitkräfte, um den Tod Johannas zu rächen und die Engländer ein für alle Mal aus Frankreich zu vertreiben. Der französische Kommandant Josselyne führt die französische Flagge aufs Schlachtfeld, um sie auf dem Hügel bei Castillon zu hissen.\n\n- Eine große französische Streitmacht erwartet seinen Befehl, doch die Vorräte sind knapp. Burgund (violett) verfügt über eine von Mauern umgebene Stadt westlich Ihrer Position und reichlich Rohstoffe.\n\n- Der Earl von Shrewsbury (orange) hat sein Lager im Norden der burgundischen Stadt aufgeschlagen. Er führt schwere Kavallerieeinheiten ins Feld, die der schweren Reiterei der Franzosen jedoch unterlegen sein dürften.\n\n- Das englische Heer (rot) ist der gefährlichste Gegner. Es wird den Hügel mit Langbogenschützen, Chevaliers, Triboken, Onagern und Befestigungen schützen."
45210	"<BLUE>Josselyne: Geliebte Johanna … Ich werde Euch rächen!"
45211	"<BLUE>Französischer Soldat: Lord Josselyne, das Heer erwartet Euren Befehl."
45212	"<BLUE>Richemont: Wir kämpfen für die Jungfrau von Orléans!"
45213	"<BLUE>Jean Bureau: Mal sehen, was die englischen Langbögen gegen französische Kanonen ausrichten!"
45214	"<BLUE>Französischer Soldat: Mein Herr, wir haben die burgundischen Heeresvorräte erobert."
45215	"<BLUE>Französischer Soldat: Vive la France!"
45216	"<BLUE>Französischer Soldat: Die französische Flagge wurde erobert!"
45217	"<BLUE>La Hire: La Hires Schwert ist nicht blutig genug."
45218	"<BLUE>La Hire: Heute ist ein guter Tag zum Sterben!"
45219	"<BLUE>Richemont: Ich sterbe mit Ehre!"
45220	"<BLUE>Jean Bureau: Mon dieu! Mein Ende ist gekommen!"
45221	"<BLUE>Josselyne: Hier endet meine Geschichte …"
45222	"<BLUE>Französischer Soldat: Mein Herr, vielleicht sollten wir die Burgunder bezwingen und unser Lager in ihrer Stadt errichten. Nur so ein Gedanke."
45223	"<PURPLE>Burgunder: Rückzug! Wir müssen Frankreich den Franzosen überlassen."
45224	"<RED>Engländer: Wo ist Eure geliebte Bauerngeneralin nun?"
45225	"<RED>Engländer: Ohne Johanna seid Ihr nichts. Macht Euch bereit für die Schlacht. Wir kommen!"
45226	"+ Der Marktkarren mit der französischen Flagge muss überleben."
45227	"+ Stoßen Sie zum französischen Heer unter dem Befehl von Constable Richemont."
45228	"+ Stoßen Sie zur französischen Artillerie unter dem Befehl von Jean Bureau."
45229	"+ Stellen Sie die französische Flagge (im Marktkarren) auf dem Hügel bei Castillon (mit Flaggen versehen) auf."
45230	"- Erobern Sie die Stadt der Burgunder samt ihrer Reserven, indem Sie das Dorfzentrum und die Burg zerstören."
45231	"+ Der Marktkarren mit der französischen Flagge muss überleben."
45232	"+ Finden Sie das französische Heer."
45233	"+ Finden Sie Jean Bureau und seine Artillerie."
45234	"+ Stellen Sie die französische Flagge (im Marktkarren) auf dem Hügel auf."
45235	"- Erobern Sie die Stadt der Burgunder samt ihrer Reserven."
45236	"Karren, der die französische Flagge trägt"


//
// Barbarossa 1
//

45300	"Barbarossa"
45301	"Österreich"
45302	"Bayern"
45303	"Sachsen"
45304	"Schwaben"
45305	"Böhmen"
45306	"Burgund"
45307	"Kumanen"
45308	"1. Barbarossa hat Zugang zu allen Technologien der Imperialzeit, aber seine Bevölkerung ist auf 125 begrenzt.\n\n2. Da sich Barbarossa so vielen Feinden gegenübersieht, wäre es klug, ein oder zwei von ihnen auszuschalten, bevor sie zu einer echten Gefahr heranwachsen können.\n\n3. Denken Sie daran: Nur Mönche können Reliquien transportieren und einquartieren.\n\n4. Achten Sie darauf, einen Mönch in der Nähe zu haben, der die Reliquien transportiert, die Sie finden.\n\n5. Sie können an der Flagge auf dem Dach erkennen, ob ein gegnerisches Kloster eine Reliquie besitzt. Der einzige Weg, um Reliquien aus einem gegnerischen Kloster zu bergen, ist, es zu zerstören."
45309	"Ihre Späher berichten:\n\n- Barbarossas Herzogtum (rot) ist von allen Seiten von gegnerischen Herzogtümern umgeben. Barbarossa wird alle anderen Herzogtümer überzeugen müssen, um Kaiser zu werden.\n\n- Im Südwesten liegt Österreich (blau). Es stellt keine besondere Gefahr da, liegt aber nah bei zwei stärkeren Herzogtümern. Es wird Langschwertkämpfer ausbilden und Rammböcke bauen.\n\n- Die Bayern (grün) sind eines der stärkeren Völker, da sie eine Stadt mit einer Stadtmauer kontrollieren. Mit den Rittern und Skorpionen, die sie ins Feld führen, sind sie ein beachtlicher Gegner.\n\n- Das Herzogtum Sachsen (gelb) hat eine gut befestigte Stadt im Norden und ist stark genug, einem Frontalangriff Barbarossas zu trotzen. Es greift in der Schlacht auf Armbrustschützen und Deutschritter zurück.\n\n- Das Herzogtum Schwaben (orange) ist weniger bedrohlich, wird aber schon früh Raubzüge begehen. Es wird sich vor allem auf Speerkämpfer verlassen, aber mit ausreichend Zeit auch Ritter und Mangen ausbilden.\n\n- Die Böhmen (türkis) sind zu Beginn schwach, wachsen aber, wenn sie unbehelligt bleiben, zu einem starken Widersacher heran. Sie führen zwei der stärksten Einheiten der Ritterzeit - Ritter und Armbrustschützen - ins Feld und sind daher nicht zu unterschätzen.\n\n- Die Burgunder (violett) sind eine der schwächeren Parteien. Sie bilden Armbrustschützen, Plänkler und Ritter aus, allerdings nur in geringer Zahl.\n\nIm Osten in Richtung Ungarn wurden kumanische Krieger (grau) gesichtet."
45310	"<RED>Teutonischer Soldat: Wenn wir alle Heiligen Reliquien einnehmen, ist Euer Anspruch auf die Krone des Heiligen Römischen Kaisers gefestigt."
45311	"<RED>Teutonischer Soldat: Eure Hoheit, dieser Weg führt gen Osten nach Ungarn. Wir sollten uns vorsehen. Dort erwarten uns die Kumanen!"
45312	"<RED>Teutonischer Soldat: Eure Hoheit, diese kumanischen Krieger versprechen, für 200 Gold unserer Armee beizutreten."
45313	"<GREY>Kumanen: Eine weise Entscheidung."
45314	"+ Erbeuten Sie 4 der 6 Reliquien, die sich in den umliegenden deutschen Herzogtümern befinden, und quartieren Sie sie in Ihren Klöstern ein."
45315	"- Entrichten Sie einen Tribut von 200 Gold an die Kumanen (grau), um ihre Armee anzuwerben."
45316	"+ <Relics Captured>/4 Reliquien erbeutet."
45317	"- Werben sie für 200 Gold die kumanischen Krieger an."

//
// Barbarossa 2
//

45400	"Barbarossa"
45401	"Polen"
45402	"Bayern"
45403	"Sachsen"
45404	"Heinrich der Löwe"
45408	"1. Barbarossa kann während dieser Mission höchstens 100 Einheiten befehlen.\n\n2. Die deutschen Herzogtümer Bayern und Sachsen versorgen die Armeen von Barbarossa und Heinrich dem Löwen. Verteidige die hilflosen Unterstützer um jeden Preis."
45409	"Ihre Späher berichten:\n\n- Barbarossa (rot) und sein deutscher Verbündeter, Heinrich der Löwe (orange), befinden sich auf einem Feldzug in Richtung Osten, um das Land der Polen zu erobern. Sie haben selbst keine Dorfbewohner, daher müssen sich beide Armeen auf die Versorgungsgüter der Herzogtümer von Bayern (grün) und Sachsen (gelb) verlassen.\n\n- Polen (blau) hält im Osten weite Teile des Landes besetzt und wird Bojaren, Schwertkämpfer, Belagerungswaffen und Kriegsschiffe ins Feld führen. Es wird außerdem regelmäßig die deutschen Gebiete überfallen."
45410	"<RED>Teutonischer Soldat: Eure Hoheit, die Herzogtümer von Bayern und Sachsen werden uns mit den notwendigen Ressourcen für das kaiserliche Heer versorgen, doch dafür müssen wir sie vor den Polen schützen."
45411	"<ORANGE>Heinrich der Löwe: Barbarossa, ich habe schlechte Nachrichten für Euch. Versteht Ihr, ich sollte an Eurer statt Heiliger Römischer Kaiser sein! Kniet nieder vor dem Löwen!"
45412	"<RED>Teutonischer Soldat: Eure kaiserliche Hoheit! Heinrich der Löwe herrscht über ein Volk von Bauern. Wir sollten es unterwerfen, sodass wir nicht länger auf die Vorräte unserer Verbündeten angewiesen sind."
45413	"+ Bezwingen Sie Polen."
45414	"+ Bezwingen Sie Heinrich den Löwen"
45415	"- Nehmen Sie die Dorfbewohner Heinrichs des Löwen gefangen."
45416	"+ Bezwingen Sie Polen."
45417	"+ Bezwingen Sie Heinrich den Löwen"
45418	"- Nehmen Sie Heinrichs Dorfbewohner gefangen."

//
// Barbarossa 3
//

45500	"Barbarossa"
45501	"Mailand"
45502	"Crema"
45503	"Carcano"
45504	"Wache am Fluss"
45508	"1. Barbarossas Armee ist auf 125 Einheiten begrenzt.\n\n2. Sie werden die Hilfe der Dorfbewohner benötigen, um einen wirkungsvollen Angriff starten zu können.\n\n3. Die Stadt Crema versorgt Mailand mit Versorgungsgütern. Sie sollten sie wohl möglichst früh ausschalten."
